system:index,aspecto_deg,depresion_rocio_verano_c,elev_m,fire_label,nbr_verano,ndvi_verano,ndwi_verano,pendiente_deg,precip_verano_mm,tmax_verano_c,viento10m_verano_max_ms,year,.geo
4406,295,7.086392132046967,718,0,0.51104456,0.7543253,0.22334513,2,170.65519364519233,37.1111999511719,3.655128175195179,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.625075220381471,42.72836648914504]}"
4407,269,7.086392132046967,738,0,0.4465482,0.7245386,0.17649801,2,170.65519364519233,37.1111999511719,3.655128175195179,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.616092067540276,42.72836648914504]}"
4408,248,7.086392132046967,776,0,0.4122762,0.7020472,0.13973168,2,170.65519364519233,37.1111999511719,3.655128175195179,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.607108914699081,42.72836648914504]}"
4409,274,7.086392132046967,795,0,0.29997796,0.54519254,0.06462094,2,170.65519364519233,37.1111999511719,3.655128175195179,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.598125761857886,42.72836648914504]}"
4410,225,7.086392132046967,823,0,0.4449019,0.72735375,0.17394726,1,170.65519364519233,37.1111999511719,3.655128175195179,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.58914260901669,42.72836648914504]}"
4411,224,7.086392132046967,821,0,0.46306223,0.75213677,0.1894657,2,170.65519364519233,37.1111999511719,3.655128175195179,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.580159456175496,42.72836648914504]}"
4412,235,7.086392132046967,863,0,0.43645924,0.7332973,0.16721311,4,170.65519364519233,37.1111999511719,3.655128175195179,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.5711763033343,42.72836648914504]}"
4413,244,7.086392132046967,905,0,0.30784914,0.62359005,0.053366173,6,170.65519364519233,37.1111999511719,3.655128175195179,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.562193150493105,42.72836648914504]}"
4414,235,7.086392132046967,1006,0,0.32563955,0.6374117,0.07254895,7,170.65519364519233,37.1111999511719,3.655128175195179,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.553209997651909,42.72836648914504]}"
4415,157,7.334426228336838,1051,0,0.35765368,0.64727503,0.097683,8,158.61353548212165,36.8807312011719,3.8165534658042715,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.544226844810715,42.72836648914504]}"
4416,108,7.334426228336838,926,0,0.6311593,0.85568637,0.3314538,10,158.61353548212165,36.8807312011719,3.8165534658042715,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.535243691969519,42.72836648914504]}"
4417,71,7.334426228336838,804,0,0.2947001,0.46107677,0.11745984,9,158.61353548212165,36.8807312011719,3.8165534658042715,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.526260539128324,42.72836648914504]}"
4418,113,7.334426228336838,708,0,0.43607655,0.631657,0.20708367,1,158.61353548212165,36.8807312011719,3.8165534658042715,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.5172773862871285,42.72836648914504]}"
4419,225,7.334426228336838,769,0,0.56710976,0.8000899,0.28984022,8,158.61353548212165,36.8807312011719,3.8165534658042715,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.508294233445934,42.72836648914504]}"
4420,264,7.334426228336838,847,0,0.5413024,0.7821545,0.2676233,7,158.61353548212165,36.8807312011719,3.8165534658042715,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.4993110806047385,42.72836648914504]}"
4421,233,7.334426228336838,949,0,0.38218483,0.6758916,0.113882326,5,158.61353548212165,36.8807312011719,3.8165534658042715,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.490327927763543,42.72836648914504]}"
4422,190,7.334426228336838,939,0,0.4826741,0.7434035,0.20167966,6,158.61353548212165,36.8807312011719,3.8165534658042715,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.481344774922348,42.72836648914504]}"
4423,216,7.334426228336838,974,0,0.3811794,0.629058,0.12143501,9,158.61353548212165,36.8807312011719,3.8165534658042715,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.472361622081153,42.72836648914504]}"
4424,189,7.334426228336838,1071,0,0.34031174,0.5910185,0.092228554,9,158.61353548212165,36.8807312011719,3.8165534658042715,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.463378469239958,42.72836648914504]}"
4425,179,7.334426228336838,1010,0,0.4051604,0.67755294,0.15392514,7,158.61353548212165,36.8807312011719,3.8165534658042715,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.454395316398762,42.72836648914504]}"
4426,213,7.467872283346992,1069,0,0.53087974,0.7905357,0.24226381,10,160.87296875162238,35.6404968261719,4.116900543875372,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.445412163557567,42.72836648914504]}"
4427,196,7.467872283346992,1157,0,0.43459913,0.69393116,0.15866852,11,160.87296875162238,35.6404968261719,4.116900543875372,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.436429010716372,42.72836648914504]}"
4428,190,7.467872283346992,1147,0,0.6051023,0.8084726,0.31993008,12,160.87296875162238,35.6404968261719,4.116900543875372,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.427445857875177,42.72836648914504]}"
4429,168,7.467872283346992,1212,0,0.62131244,0.83491886,0.30532327,13,160.87296875162238,35.6404968261719,4.116900543875372,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.418462705033981,42.72836648914504]}"
4430,129,7.467872283346992,1076,0,0.6664859,0.8659073,0.35017574,13,160.87296875162238,35.6404968261719,4.116900543875372,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.409479552192786,42.72836648914504]}"
4431,175,7.467872283346992,957,0,0.596421,0.81699675,0.30134356,5,160.87296875162238,35.6404968261719,4.116900543875372,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.400496399351591,42.72836648914504]}"
4432,245,7.467872283346992,1064,0,0.59661645,0.8137607,0.29353726,11,160.87296875162238,35.6404968261719,4.116900543875372,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.391513246510396,42.72836648914504]}"
4433,212,7.467872283346992,1223,0,0.56279767,0.8101576,0.24829796,14,160.87296875162238,35.6404968261719,4.116900543875372,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.3825300936692,42.72836648914504]}"
4434,199,7.467872283346992,1253,0,0.55024195,0.7750978,0.2551279,14,160.87296875162238,35.6404968261719,4.116900543875372,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.373546940828005,42.72836648914504]}"
4435,166,7.467872283346992,1304,0,0.6340826,0.8316062,0.34428024,10,160.87296875162238,35.6404968261719,4.116900543875372,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.36456378798681,42.72836648914504]}"
4436,131,7.467872283346992,1281,0,0.5464121,0.7406447,0.27663043,9,160.87296875162238,35.6404968261719,4.116900543875372,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.355580635145615,42.72836648914504]}"
4437,121,7.557708635146355,1138,0,0.54968345,0.7781039,0.26076967,7,172.2334650341999,34.8397155761719,4.356937116749214,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.34659748230442,42.72836648914504]}"
4438,196,7.557708635146355,1133,0,0.47160494,0.71902657,0.18226372,11,172.2334650341999,34.8397155761719,4.356937116749214,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.337614329463224,42.72836648914504]}"
4439,242,7.557708635146355,1214,0,0.5931423,0.8269735,0.29532295,10,172.2334650341999,34.8397155761719,4.356937116749214,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.32863117662203,42.72836648914504]}"
4440,166,7.557708635146355,1355,0,0.6247122,0.7700669,0.3724473,9,172.2334650341999,34.8397155761719,4.356937116749214,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.319648023780834,42.72836648914504]}"
4441,128,7.557708635146355,1163,0,0.53137004,0.7513792,0.25348777,11,172.2334650341999,34.8397155761719,4.356937116749214,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.310664870939639,42.72836648914504]}"
4442,157,7.557708635146355,1129,0,0.56114286,0.7408666,0.29717386,9,172.2334650341999,34.8397155761719,4.356937116749214,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.301681718098443,42.72836648914504]}"
4443,133,7.557708635146355,1073,0,0.579807,0.75795126,0.31358024,10,172.2334650341999,34.8397155761719,4.356937116749214,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.292698565257249,42.72836648914504]}"
4444,115,7.557708635146355,951,0,0.46832815,0.7249719,0.21009842,4,172.2334650341999,34.8397155761719,4.356937116749214,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.283715412416053,42.72836648914504]}"
4445,270,7.557708635146355,991,0,0.46560165,0.72136223,0.20279129,7,172.2334650341999,34.8397155761719,4.356937116749214,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.274732259574858,42.72836648914504]}"
4446,266,7.557708635146355,1134,0,0.54099244,0.7781599,0.2516977,5,172.2334650341999,34.8397155761719,4.356937116749214,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.265749106733662,42.72836648914504]}"
4447,180,7.557708635146355,1121,0,0.40252268,0.68291056,0.13558559,4,172.2334650341999,34.8397155761719,4.356937116749214,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.256765953892468,42.72836648914504]}"
4448,241,7.551106077251916,1134,0,0.37080538,0.67606974,0.1008309,5,185.85282834215278,34.4197937011719,4.606919318957002,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.247782801051272,42.72836648914504]}"
4449,195,7.551106077251916,1238,0,0.58102554,0.81760323,0.28510955,2,185.85282834215278,34.4197937011719,4.606919318957002,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.238799648210077,42.72836648914504]}"
4450,130,7.551106077251916,1145,0,0.58154786,0.82936037,0.291872,6,185.85282834215278,34.4197937011719,4.606919318957002,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.2298164953688815,42.72836648914504]}"
4451,127,7.551106077251916,1122,0,0.40118176,0.7001836,0.14059564,6,185.85282834215278,34.4197937011719,4.606919318957002,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.220833342527687,42.72836648914504]}"
4452,232,7.551106077251916,1015,0,0.2671249,0.53300714,0.04892721,2,185.85282834215278,34.4197937011719,4.606919318957002,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.2118501896864915,42.72836648914504]}"
4453,285,7.551106077251916,1154,0,0.4654145,0.7235458,0.20267294,9,185.85282834215278,34.4197937011719,4.606919318957002,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.202867036845296,42.72836648914504]}"
4454,329,7.551106077251916,1241,0,0.5859817,0.80934185,0.2858465,2,185.85282834215278,34.4197937011719,4.606919318957002,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.193883884004101,42.72836648914504]}"
4455,109,7.551106077251916,1185,0,0.5690396,0.7985067,0.26961762,3,185.85282834215278,34.4197937011719,4.606919318957002,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.184900731162906,42.72836648914504]}"
4456,181,7.551106077251916,1173,0,0.5735325,0.8030297,0.27476835,2,185.85282834215278,34.4197937011719,4.606919318957002,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.175917578321711,42.72836648914504]}"
4457,203,7.551106077251916,1186,0,0.44454575,0.71613836,0.15169889,5,185.85282834215278,34.4197937011719,4.606919318957002,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.166934425480515,42.72836648914504]}"
4458,215,7.551106077251916,1221,0,0.3801723,0.64721775,0.12942855,7,185.85282834215278,34.4197937011719,4.606919318957002,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.15795127263932,42.72836648914504]}"
4459,209,7.527597285499326,1287,0,0.36057135,0.6433666,0.09349377,8,196.69150086088294,34.4451843261719,4.931923776549256,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.148968119798125,42.72836648914504]}"
4460,202,7.527597285499326,1324,0,0.3299275,0.6410948,0.064893395,8,196.69150086088294,34.4451843261719,4.931923776549256,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.13998496695693,42.72836648914504]}"
4461,210,7.527597285499326,1365,0,0.2131046,0.5398689,-0.03555746,5,196.69150086088294,34.4451843261719,4.931923776549256,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.131001814115734,42.72836648914504]}"
4462,165,7.527597285499326,1385,0,0.2347158,0.53267926,-0.021448921,3,196.69150086088294,34.4451843261719,4.931923776549256,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.122018661274539,42.72836648914504]}"
4463,152,7.527597285499326,1346,0,0.44508278,0.6888776,0.18625091,4,196.69150086088294,34.4451843261719,4.931923776549256,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.113035508433344,42.72836648914504]}"
4464,129,5.898755601615051,1163,0,0.58004826,0.8007335,0.28984237,5,239.96639521761054,33.849404907226585,3.8797782828259004,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.939485569823304,42.737349641986235]}"
4465,142,5.898755601615051,987,0,0.61594963,0.83716077,0.31984144,9,239.96639521761054,33.849404907226585,3.8797782828259004,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.930502416982109,42.737349641986235]}"
4466,206,5.898755601615051,1012,0,0.59833795,0.82552505,0.29835314,10,239.96639521761054,33.849404907226585,3.8797782828259004,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.921519264140914,42.737349641986235]}"
4467,194,5.898755601615051,1103,0,0.55488116,0.77919555,0.2551859,7,239.96639521761054,33.849404907226585,3.8797782828259004,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.912536111299718,42.737349641986235]}"
4468,210,5.898755601615051,1057,0,0.62207186,0.8302358,0.32089868,11,239.96639521761054,33.849404907226585,3.8797782828259004,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.903552958458523,42.737349641986235]}"
4469,239,5.898755601615051,1245,0,0.51867425,0.73637044,0.2376537,15,239.96639521761054,33.849404907226585,3.8797782828259004,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.894569805617328,42.737349641986235]}"
4470,234,5.898755601615051,1379,0,0.5076375,0.73632026,0.22348657,7,239.96639521761054,33.849404907226585,3.8797782828259004,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.885586652776133,42.737349641986235]}"
4471,121,5.898755601615051,1384,0,0.60596544,0.82973623,0.29877275,4,239.96639521761054,33.849404907226585,3.8797782828259004,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.876603499934937,42.737349641986235]}"
4472,62,5.898755601615051,1287,0,0.5243186,0.7898305,0.21317281,11,239.96639521761054,33.849404907226585,3.8797782828259004,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.867620347093742,42.737349641986235]}"
4473,75,5.898755601615051,1135,0,0.5797101,0.8373475,0.2601156,9,239.96639521761054,33.849404907226585,3.8797782828259004,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.858637194252547,42.737349641986235]}"
4474,91,6.330768154344071,1069,0,0.5020839,0.77100843,0.1923621,9,214.0948203389179,35.146279907226585,3.6950448078549614,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.849654041411352,42.737349641986235]}"
4475,155,6.330768154344071,910,0,0.5135135,0.8074609,0.22827497,3,214.0948203389179,35.146279907226585,3.6950448078549614,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.840670888570156,42.737349641986235]}"
4476,201,6.330768154344071,1041,0,0.37821484,0.6953278,0.0816641,11,214.0948203389179,35.146279907226585,3.6950448078549614,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.831687735728961,42.737349641986235]}"
4477,187,6.330768154344071,1010,0,0.029966705,0.5254425,-0.084511675,12,214.0948203389179,35.146279907226585,3.6950448078549614,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.822704582887766,42.737349641986235]}"
4478,141,6.330768154344071,1078,0,0.40583554,0.69772905,0.112860896,9,214.0948203389179,35.146279907226585,3.6950448078549614,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.813721430046571,42.737349641986235]}"
4479,120,6.330768154344071,857,0,0.4063211,0.72773635,0.13556553,6,214.0948203389179,35.146279907226585,3.6950448078549614,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.8047382772053755,42.737349641986235]}"
4480,159,6.330768154344071,951,0,0.25781748,0.581862,0.016436212,7,214.0948203389179,35.146279907226585,3.6950448078549614,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.79575512436418,42.737349641986235]}"
4481,142,6.330768154344071,792,0,0.3219575,0.6340289,0.06704782,2,214.0948203389179,35.146279907226585,3.6950448078549614,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.7867719715229855,42.737349641986235]}"
4482,265,6.330768154344071,922,0,0.25748867,0.56426215,0.02618866,12,214.0948203389179,35.146279907226585,3.6950448078549614,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.77778881868179,42.737349641986235]}"
4483,259,6.330768154344071,1093,0,0.48142415,0.70664287,0.21639657,6,214.0948203389179,35.146279907226585,3.6950448078549614,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.768805665840595,42.737349641986235]}"
